status,audio_name,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,chroma_mean,chroma_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,bandwidth_mean,bandwidth_std,contrast_mean,contrast_std,zcr_mean,zcr_std,rms_mean,rms_std,duration
healthy,488331bd-2513-4dda-b351-312e0ef67f0f.webm,-531.1933,187.55438,47.954662,56.576824,-12.432377,40.905693,2.4775605,19.795368,-15.394787,27.68771,-1.358624,12.955619,-8.495442,18.247677,-1.1927482,10.208442,-10.613512,19.792646,-2.9501116,6.79015,-2.4655087,6.558127,-6.9239616,9.921779,-0.7154727,7.7648296,0.3617241,0.3506064,1631.4061986945367,1534.498335119165,3028.3576793609323,2866.261863777161,1412.440767559966,1079.3718396130641,16.227776280392618,11.316883324774789,0.09318164690514469,0.10544403588587846,0.018658465,0.04203522,7.2
healthy,4b03a48f-c4d7-41c6-9567-678141df90e1.webm,-412.7487,185.93883,29.280779,43.08523,5.786023,14.990307,3.855281,15.81457,-2.5665889,13.795211,5.218415,17.97313,-2.4423707,8.415747,-0.77677053,7.8907123,-0.33016995,10.347467,-3.9303765,12.158195,-1.7482333,6.382313,-3.3139198,6.7166853,-4.25416,6.4116273,0.4401971,0.30909774,2103.1643628007064,824.4759788296736,4332.578346946023,1972.2763610279912,2244.8343495550703,662.4217476715351,19.27335785768257,9.335587069511075,0.14861505681818182,0.10490854861845188,0.053875342,0.122725345,5.1
healthy,8e8bec76-6275-476b-9493-35b07ec6df2e.webm,-565.95807,101.27427,21.400011,42.69851,5.9331074,31.817007,10.60742,21.186954,0.5641222,13.887458,7.568367,14.327192,0.5533987,8.499946,0.6746472,5.2294,0.9643245,6.8582325,-2.3368666,6.5381684,-0.72946155,4.8345428,-1.8270375,7.2198315,-1.8731508,6.2606816,0.14185822,0.28329122,682.5317558971855,1262.2914505976005,1367.0282903707252,2315.1751994140454,718.0599755993727,1014.1868411503377,14.731867357873838,9.456029371605817,0.024863189121462265,0.05023328051385924,0.008540912,0.026320692,9.84
healthy,9c76dc4e-fadf-4f44-8043-dc1465b4f79c.webm,-409.63046,174.6068,54.338108,65.92546,-28.571959,43.771572,9.812688,31.976673,-19.273636,30.112389,-2.9957638,18.482796,-5.2856455,12.183846,-8.693234,21.805315,1.2693322,12.802188,3.8411121,15.91884,-7.1733084,12.917988,-7.181024,11.437721,-0.07570599,8.854295,0.30134916,0.3400578,1535.6248059420686,1293.334286246529,2787.7216045673076,2242.5247619257566,1228.2631578853402,966.4540491175596,21.849380886603715,11.349263142386853,0.07629081530448718,0.07395689888431076,0.044649187,0.06364622,1.8
healthy,73fc958c-2f7a-4f0c-9a8f-6b39f6746d53.webm,-412.09924,153.45393,78.51046,68.304436,-5.239339,26.700094,7.531926,17.903942,-12.533204,23.56554,1.3973027,9.631204,-5.586518,13.247939,-5.1627865,7.8383093,-8.113061,14.085837,-1.6464516,9.836076,4.624068,11.020369,-8.489403,10.330493,-4.6898794,8.339612,0.4631932,0.29099566,1740.1805476222523,688.1393437341561,3462.176774011404,1466.7617543768908,1692.180408530501,462.91982930369926,20.299131700270213,12.441030047214692,0.10371695423578199,0.06628496333702266,0.040149346,0.07802262,9.78
healthy,549e6a10-8e48-4020-98af-ab706838d5cc.webm,-323.14667,199.30708,39.02116,46.110542,-12.672132,26.672352,20.921635,23.798403,1.2531914,15.738985,6.4251275,8.749196,-4.4966264,12.6062975,0.99065304,9.253646,-5.7272744,10.315906,-4.3739476,9.373084,-11.227055,14.0253315,-2.1989014,8.207009,-5.3421345,8.3544445,0.49654645,0.3130364,2796.4648682369625,1187.3403172364226,5368.063836348684,1953.6442673901784,2300.6502882326026,651.8018083051229,19.892856381902977,13.075085672989935,0.16854983324195907,0.10407535045960543,0.0837087,0.14359853,7.92
healthy,7fdf3592-22b8-4427-8aee-5f03e65a3e7c.webm,-545.00745,198.59364,89.315254,71.978745,-31.628939,26.813421,-6.714179,19.606987,-47.80697,43.642487,41.075294,40.845573,-3.1721013,7.3387003,-11.837345,12.534576,17.420479,18.887457,7.073001,10.214978,-5.964428,9.942687,-4.8003488,8.231416,13.382086,14.887389,0.2627591,0.30865133,1298.9329583281826,1026.0946155117044,2564.7620522103657,2009.3051938272715,1156.367242482819,805.7496935652118,22.232654482964456,12.654936567230209,0.07250619283536586,0.061281061788915986,0.010643528,0.010677631,4.74
healthy,f8a336d3-a8d9-4e2f-a553-1a70d4bfabea.webm,-416.50836,152.08397,36.26575,67.19568,-10.358424,28.724136,1.8426869,15.5160885,-5.341306,13.560178,3.887935,8.810126,0.6143845,6.9309015,-4.705085,10.359666,-5.7492976,10.695862,-4.1430545,8.338747,-0.60342854,4.6580744,-0.954282,4.0595183,-0.037199993,4.418409,0.18789774,0.30153358,906.2064530657616,1252.2413664576145,1673.1146470555718,2350.6776055763107,752.1651626966168,962.8147902610388,14.84074255339302,8.498813689639636,0.051308685878537735,0.08082727744456848,0.051277243,0.13034819,9.84
healthy,965fcf6f-2168-4a90-8c40-f8fd9c55008e.webm,-520.6889,98.92221,27.93093,57.25774,5.991414,17.641068,-1.2784294,13.49207,-4.8997083,14.69776,6.316334,14.56473,-2.8589933,10.556758,-1.6572406,7.016338,-3.8633635,11.166821,-2.4614518,8.688872,-2.4311147,6.064991,-3.1097188,8.75251,-2.2537403,6.410857,0.20339628,0.3135923,1035.4697812801112,1555.2142997828537,1880.6374729269803,2817.682221162025,869.0219852146935,1104.365032979317,14.166515695686545,9.495842187147957,0.04857431543935643,0.08481803673975846,0.0163692,0.0488055,4.68
healthy,733d396f-99e4-46d6-bbfa-a8655bf2989a.webm,-523.2277,178.15364,32.23059,59.435654,-5.9593906,18.15092,6.5676146,16.899237,-14.913688,28.573076,8.394478,17.921968,-13.043215,23.922054,-1.3849705,6.741003,1.6648471,6.06695,-4.1778092,8.565459,-2.5802898,5.897127,-3.5854893,8.849594,2.6229966,5.470379,0.5082955,0.28533882,2970.1712373389255,657.7645874231384,5751.807498627197,1071.6108701212656,2464.7946332373867,355.59530625940647,18.44499842824988,11.754613639352247,0.3928277256389776,0.212777430591004,0.022036524,0.049137104,7.26
healthy,c0737d98-9f23-44c2-a4e5-370e84930e63.webm,-458.51486,141.34158,43.695183,59.982315,-5.4928274,24.060207,1.1804997,14.067861,-8.395268,16.934113,6.5780435,12.041653,-0.75383294,9.986404,3.1137614,8.659667,-2.0211797,10.0679035,-2.465727,7.451717,-1.4738064,7.442483,-2.204852,6.29224,-1.245363,6.57225,0.47999552,0.28987244,2530.948376330558,858.2155215687487,4878.833808273565,1249.8182953263236,2062.3770379014563,360.16133251792144,20.331474672285356,13.315561564552494,0.19416326661299765,0.10210628576837201,0.021771556,0.056510486,9.9
healthy,4fac8c4a-e85e-4e11-9002-7547db053d5c.webm,-459.41196,104.35355,45.19797,23.966927,2.9313009,24.47873,16.579016,12.854131,4.3898726,12.467416,8.327906,8.428265,6.726162,7.7262497,-4.0852585,11.97229,-0.95022994,8.015409,3.819062,6.3801084,-0.23614812,7.142095,-7.3541474,6.1519,-7.1160965,5.4859776,0.50067544,0.2839792,3083.6332257600757,607.4871952441558,6688.343394886364,1478.697252939665,2906.7402263942677,388.01700307068955,19.94992096477365,11.190893222957131,0.17263644558566432,0.059484026610978374,0.009985466,0.041565113,9.96
healthy,745249f1-9500-45b5-be70-2f735087540e.webm,-434.9431,194.56204,43.04602,45.945217,-4.262342,23.480646,6.5535946,13.4079075,-22.586693,32.250347,21.740831,29.688442,-16.736704,26.047907,-1.8938804,16.15914,-10.255252,16.392923,-4.129773,9.237057,0.2890461,8.149936,-6.215616,10.324508,1.9679729,7.6952806,0.5240009,0.29072806,3150.461652740152,986.3716653907934,6139.9775390625,1310.1741261930858,2542.446699373187,364.23892337165387,20.50247786963443,14.12543597242473,0.3378466796875,0.22965668031655045,0.034058075,0.07587439,6.96
healthy,70bd50d9-b143-4993-9d22-2a1f5e051cfa.webm,-415.88745,183.93144,80.42471,51.343483,-34.367023,54.37874,8.870275,21.397438,-23.052185,33.576923,6.5165286,16.424639,-9.751207,19.208166,-8.541039,13.340841,-8.083571,12.4608345,-9.518627,11.733072,0.00854335,11.7587,-6.245654,13.190232,-3.1393065,8.009682,0.43234804,0.29965892,1973.0215477576132,690.3153587852071,3908.7050140881147,1579.7208483358502,1799.436609316549,551.8204886360647,21.130850711850304,12.977151889618979,0.14842149077868852,0.07975077835897404,0.029527394,0.05447572,9.9
healthy,a530e91a-bff1-4c8d-ab85-9a612fe20250.webm,-641.61365,98.710266,10.890074,36.666206,-1.0297698,16.195545,3.6779544,14.088525,-0.97174996,10.735216,1.8546443,9.563798,-2.501866,9.648705,-1.2950044,6.31491,-1.8722141,8.188904,-0.22669314,5.2414813,-0.70333534,7.024069,-1.1880763,5.8054333,-0.07807944,2.9162538,0.068315394,0.2125464,316.8907553085352,1019.8134338240096,586.0654134885959,1760.4245647903165,267.9354489062583,727.3433462807465,12.159416664925354,5.991646967714038,0.014194868187203792,0.042213731680790054,0.0042589274,0.019548329,9.78
healthy,ef934df0-ffdc-4e63-b632-0d113ac5619e.webm,-278.38657,173.40697,76.59901,40.680706,0.42780736,24.440699,9.3370495,15.585432,10.959113,14.720306,-8.5184355,15.692506,-9.686524,15.485673,-13.278643,15.127091,-8.940607,17.157251,7.1741214,11.125428,-2.2359424,12.418547,-6.862442,11.01625,-2.941927,9.29489,0.36155596,0.30057174,2158.2106221978356,834.2629708914703,4220.886537178078,1806.7997854263165,2390.6002300361115,442.2495645931902,21.522671049583746,11.003156414893068,0.1109502591080402,0.06355243784736998,0.110898815,0.14074743,4.62
healthy,8e792933-f6ff-4b3d-b20b-d52fb4612873.webm,-462.213,173.20406,49.56098,53.64996,-16.267092,29.157104,14.456788,19.846989,-8.943138,22.5884,20.769129,26.750149,-4.006609,12.634702,-7.399663,11.546112,-11.599552,17.18128,-2.171515,8.424752,-1.6205842,7.0389915,-7.1637187,9.868196,2.1096985,7.8937554,0.53360957,0.33204174,2556.14630637239,1437.504044036912,4919.768891917716,2443.779109188044,2022.7762109244863,854.5452039901138,17.54199399726363,13.987302512749439,0.2128473002847722,0.18129577380007947,0.019207653,0.0376225,9.66
healthy,07bc3bc4-82c3-470c-9906-6b22875910a3.webm,-538.2903,114.9232,30.567884,60.09512,-5.968729,26.624304,4.021321,10.787148,5.36889,9.2650585,6.0850005,10.883555,0.008116023,5.712408,-5.0024085,12.82385,-2.6821282,8.086997,0.28466466,5.484412,-1.918292,6.2457585,-6.0057693,11.190294,-1.4963949,4.3977237,0.27837336,0.33095944,1290.2772656926481,1280.830833397914,2405.115234375,2347.0927299259497,1152.9900226726093,1024.028657329321,15.883619842600082,9.63416064169195,0.06828450520833333,0.07303183196599534,0.015042874,0.04566667,3.48
healthy,2772c6b5-3569-4e73-af90-79357345b13f.webm,-297.9086,181.07947,49.97119,44.61261,-21.31089,42.332607,13.230793,19.518156,-33.372616,32.33227,3.8678825,20.917843,-28.765661,33.11145,-4.974583,16.914099,-11.797039,12.812093,-11.057565,13.891377,-11.036408,13.090634,-5.376993,9.902039,2.7605028,10.108721,0.23973025,0.30764756,2027.249328594569,1575.2050390441407,3758.2780317826705,2574.6383533395588,1543.4670828625412,888.161494264986,22.824627652671758,14.429843789314898,0.10979669744318182,0.1052734977686784,0.11146801,0.14754151,2.04
healthy,88840874-e87d-46a3-aa90-9c4ed0fb1801.webm,-490.5353,99.33983,5.9464474,27.242062,-2.2176278,13.97515,2.3681288,11.563431,-2.792582,12.674182,2.2541952,10.127154,-1.9885952,10.008164,-0.10019848,2.9960053,-1.1179564,5.280234,-0.12214549,2.6310222,0.20972069,2.4166234,0.209962,4.042138,0.43474498,3.0008416,0.12328958,0.27472135,568.2654999393156,1293.8933332484287,1082.5767085237323,2422.1418432696646,502.12930643620786,1020.853807655757,13.780075639800224,5.750331809115505,0.023716188826650945,0.06759850152836813,0.011959943,0.061664656,9.84
healthy,94438c78-da09-4437-9a60-ce2224e2f438.webm,-332.93726,205.93977,77.25306,59.764893,1.9978242,20.260656,28.472517,27.372574,-20.56843,27.803133,23.889336,31.286161,-21.261866,21.953056,3.1768732,15.987341,-16.312078,15.069848,5.6861672,9.979989,-0.79923236,10.291499,-15.117581,13.955496,4.748774,8.86929,0.48856038,0.31485614,2168.47449380541,1204.2496742877647,4792.966770481419,2267.8233954099155,2064.235744716979,785.0256760533799,19.92579844661406,15.509762959607302,0.14190697393822393,0.0966267843254225,0.07767598,0.10294432,6.0
healthy,7dd0891f-aaae-496f-a445-15456502303a.webm,-398.7337,149.21498,85.21451,36.216766,5.199499,29.734627,18.628614,20.934826,-4.0267715,24.16142,16.919167,20.077364,-4.829023,17.30204,-1.722046,11.774786,-4.7099695,11.750251,-6.825225,8.756082,-0.92718047,6.8441305,-6.5122128,8.261791,-9.890935,8.289174,0.40486547,0.31198475,1751.7342481635837,730.4986168720646,3700.4330494364754,1352.4581639458431,1754.925666339631,299.71853714694544,21.112733222527943,12.340343795655349,0.10722633379683841,0.07660832187266792,0.04440948,0.10967981,9.9
healthy,50551d09-4335-45f8-b497-4b87d33d79f5.webm,-637.3257,104.4489,16.24914,46.68747,-5.791394,19.309896,-0.70567244,12.39459,-4.4128675,13.688418,-2.6107185,8.591315,-3.8065045,10.826403,-2.9732597,9.207147,-1.4568177,7.3564153,1.0891556,5.712881,0.78026336,4.2911124,-0.14805073,7.101698,-0.5710796,2.6086483,0.064094976,0.19267708,317.86049847828855,896.3004829996013,572.1260590514305,1575.2317790371906,259.64865858624853,659.4705056490089,14.474518101252224,6.207660892082253,0.023456126532697547,0.06460339066537642,0.0035600688,0.013491621,8.52
healthy,14df3126-5045-415d-ad32-789ea868bde7.webm,-490.4755,186.28638,45.06875,59.762756,-29.400688,42.96195,8.9361515,20.707352,-15.068214,24.935268,-3.8331187,11.401304,-15.404304,21.252377,-6.1117682,11.3333645,-0.17761143,9.804877,-0.20285718,7.3357406,-2.6606908,7.6728225,-10.407992,14.626799,0.08937837,5.7422585,0.22403562,0.30395165,1306.1699435425987,1487.9069770249332,2275.212700933004,2531.015664673822,930.4733221204141,957.6785164138074,18.13027416576929,10.7467120702778,0.0761578237410072,0.08833146940318141,0.02298017,0.042340137,9.66
healthy,68aa2906-c7a5-474d-bbdc-92d54a53bc4d.webm,-416.25296,200.05106,46.686974,44.468906,-20.322521,44.198917,-2.7590578,15.601378,-6.9993086,21.439165,3.4767008,8.765575,-0.57402766,12.7128315,-8.782722,12.401777,-0.18114163,7.2867384,-2.053547,7.928936,-1.8558995,6.8108354,0.68733704,6.5398364,-2.673923,6.7763424,0.50796443,0.2947473,3502.2952173376375,1219.88279979305,6894.725234273802,2481.095842692721,2772.096253966933,732.6500995396495,20.1848387471336,11.571776766495145,0.2387720612046632,0.10481329977718498,0.04641468,0.087355286,8.94
healthy,97726d73-4636-42c0-8c9f-21625bb2a076.webm,-470.83292,130.19699,19.373352,31.048237,0.20929256,14.691246,9.489104,16.57513,5.8684316,15.768056,1.6761814,5.046439,-0.051802088,7.6015506,-3.0469515,12.432647,-1.0903835,9.10371,3.8012252,5.8624153,-1.6888981,7.848655,-3.7303896,7.2567563,-2.614006,5.554953,0.51177514,0.27502248,2626.2844718567253,573.3662588023783,5409.241038900583,1121.4210156576748,2609.7697528496133,330.71502393878444,19.82660329837372,11.58933827730912,0.14293611358484457,0.05511615805537533,0.01727657,0.053614046,8.94
healthy,13cc16ff-2b44-4740-b7f4-e80cf7404d30.webm,-409.6086,170.34273,42.894016,58.418507,-21.725115,35.482536,5.4702396,21.139822,1.7829853,19.61951,5.662323,17.688213,-5.634143,12.761209,3.6647615,15.455615,-6.6927094,16.917507,-6.273954,9.8705435,-3.8226523,9.518872,-5.1894865,10.958901,-2.7916553,8.489799,0.38565165,0.3261451,2128.1202238991846,708.3905094915556,3787.0948304521276,1618.778270345618,1819.1458432424033,620.5734619368127,20.05479136255126,11.58745130309751,0.16589244158434652,0.09465845917929985,0.042755578,0.099605955,7.62
healthy,a96a1dd4-d30d-455b-bfb6-aa775c9f8317.webm,-468.23764,182.24684,22.115786,46.921787,-21.826529,37.9139,8.413785,17.832321,-3.2126455,14.03815,5.248089,18.879148,-8.590016,17.334501,3.1221156,9.197909,-8.588724,15.726434,-0.4710498,5.526542,-1.9007424,5.858948,-2.6488397,6.907947,0.79304844,5.6191406,0.6222348,0.29247904,3300.757192704705,906.9429873803929,5866.760106833584,1391.7124830156692,2281.470432434274,475.48704321050906,16.9414454944522,12.623132482647032,0.3520488202811245,0.18157214421950202,0.03266669,0.07545553,5.76
healthy,3890744b-0419-4fcb-b8db-519d10a88568.webm,-517.61743,142.49461,27.041143,53.31847,-1.5707868,22.244566,6.75476,15.551356,-4.0514064,14.491997,2.1754951,8.537837,-0.7619428,7.031615,-0.40060723,4.611391,-3.1711597,9.001009,-1.78041,5.968335,-1.8470225,5.7071624,-2.0462105,5.5614824,0.91557217,4.062478,0.47217172,0.34242457,1870.3846861087604,1602.3133405029846,3715.6655778556033,2624.8981362267823,1764.8097751009532,1025.083261103188,16.154384073654047,9.955058066385085,0.07730334051724137,0.0574669315195635,0.01913276,0.05905537,3.36
healthy,f6545c93-48c3-4434-9793-90d1d19d30cd.webm,-458.39868,173.67728,47.066273,61.159355,-20.43203,45.965622,9.206678,25.109142,-1.81002,18.634644,-0.27742556,16.014904,-8.690798,14.3557825,-8.243589,11.826016,-4.3197546,10.10232,-0.06634411,10.373946,-3.4050558,7.9119296,-5.3004775,7.836684,0.3390603,7.8555117,0.4540901,0.3089111,2011.960382705167,598.2362741933541,3831.4183982021837,1251.1412723953995,1851.832046925084,533.9013238015212,20.093463667982906,11.645839015010326,0.15603527390813254,0.0885849164452663,0.035270523,0.07769164,3.84
healthy,3ce86b05-0bf8-4293-b746-4c91b1bfb344.webm,-288.51138,197.30147,47.76864,47.908916,-14.988225,28.010597,16.081903,19.740004,-7.7357807,23.110664,-21.10527,17.179789,-9.948848,19.149654,-11.239171,12.858563,-15.624998,17.144205,-8.237534,13.216334,-2.6503,12.441655,-9.620705,10.741672,-3.0051138,10.190989,0.38181362,0.30393887,2919.803198752262,1166.27009120803,5491.705300231272,2139.273805818243,2391.027080476633,644.4613250937905,21.29891183417067,11.083087048630139,0.19869345103790614,0.11290961003130737,0.07211863,0.09859759,6.42
healthy,8a51646f-0189-428d-b59e-ee82a9a2e2a8.webm,-385.76367,170.26474,42.05279,29.346407,16.356985,14.916401,7.0809927,17.454042,3.543894,14.169461,3.0039763,9.658639,1.7382277,7.697719,-1.1937547,8.822324,-4.291465,12.196821,0.9875529,6.9714475,-5.724896,10.429196,-1.4752411,8.633832,0.3995102,6.41662,0.4275525,0.28517696,2101.6208506637495,851.2003776709287,4375.654541015625,1895.0795512332465,2379.8137434452783,410.0252563491392,20.082025857286474,11.560636076103663,0.0826708984375,0.049655683795508894,0.04014589,0.08082964,6.96
healthy,90798255-7011-4be9-afd7-669ddaa718eb.webm,-451.76602,149.47934,41.29151,35.022034,2.2083697,13.477184,-0.026786182,8.518017,-3.2281213,13.045915,0.31155702,8.75094,-3.0022457,6.3864536,-0.9497494,10.493927,3.021093,9.362648,3.28066,5.6334643,-1.1837164,6.9817743,-3.2758167,6.3731084,1.1321328,5.6754746,0.50622976,0.26374525,2274.760276847236,413.54238286137104,4361.427317799388,976.4240071432779,2346.2419692791914,262.9846044396665,19.558340583106396,11.322229360544474,0.13112912478146854,0.03405156474957551,0.023557972,0.0625774,9.96
healthy,7f6ca3f8-71f8-4722-a70f-6b9ba894a1e7.webm,-431.59476,167.06091,46.040016,62.21518,-11.501685,33.15403,8.507832,16.37878,-5.855172,16.762785,7.978515,14.748616,-2.1909215,9.675957,-5.00065,9.709235,-7.518853,10.989175,-5.1332703,8.236446,-3.8045726,7.0334473,-3.6069262,6.3845468,-1.6806316,6.0150313,0.58180183,0.30474195,2669.790117313234,1094.6486969109299,4833.918032438859,1824.6620964178687,2056.0457508501963,556.1156514534051,18.430819921000374,11.970847312509594,0.4046424460295894,0.28538992608839037,0.03168917,0.06319498,9.6
healthy,457e48b3-e83e-4d39-b5c6-26e476563382.webm,-410.70938,193.59613,55.031403,55.241478,-28.256824,43.71155,17.87879,24.560875,-22.806974,30.329065,4.7409663,15.989441,-15.329253,17.883854,-11.2998,14.292432,-4.0660505,8.499939,-5.767523,9.684236,-1.439137,6.5487247,-4.164553,7.416581,-6.4980145,9.592616,0.41145575,0.3195402,2322.7282406926934,1039.5980616784877,4284.751920880012,1687.7337260185743,1791.4877749253487,606.8822575628462,20.7255625174989,13.07278671486441,0.14786054503242924,0.0949877389124786,0.03205992,0.058835864,9.84
healthy,6791f8db-9bf6-48e2-983b-87ba26942d46.webm,-382.89163,171.0752,25.085262,37.45745,-16.375986,31.106113,2.4315317,12.204377,-20.616653,32.479404,-1.23107,8.53092,-14.404938,23.065145,-0.61769074,10.088726,-11.500508,17.757465,1.5882387,12.921155,-3.394907,11.263895,-3.633271,9.754654,4.3008366,10.469797,0.26834154,0.33662957,2036.5456817164775,1796.267241186095,3835.9422779310858,3079.8393907690347,1503.9127796542261,1128.3189548913263,18.854695690317715,12.749819549954328,0.11005672919152745,0.11374778074150013,0.06806241,0.12947671,9.72
healthy,80b6538b-68db-44f1-b932-cb4262d1efae.webm,-324.41193,181.61858,76.299995,55.636715,-36.184185,39.788536,25.038612,32.407387,-38.114124,33.951878,-3.8808787,18.049364,-22.854454,25.853085,-4.1293077,16.116423,-9.543716,17.18984,-6.902764,14.615011,-4.7422724,9.032386,-15.191949,14.094009,8.706395,13.045657,0.43611023,0.30124715,2451.695828998961,883.4477993163341,4475.283121550567,1602.556716746997,1862.7325780175015,433.65199264042366,22.5316830181216,15.320867770629931,0.18638592631264916,0.09164747335197514,0.058152236,0.069496974,9.72
healthy,add64975-5d4f-4b31-be7a-d0703c942c1a.webm,-386.80194,150.9122,105.37549,29.137627,13.595793,20.893892,-0.97688633,9.128251,-3.6630414,11.135428,8.088221,7.789372,-2.1256242,8.210874,-4.64954,7.21164,-9.732456,5.6210594,-6.3989944,7.4043713,-3.7852037,6.8362026,-9.139741,6.1567574,-9.032452,5.5632253,0.5384247,0.26343405,1792.3940189506616,780.6533719489618,3585.9810355659965,1593.6584872238298,2231.9179918388104,409.8216208731091,19.421679978840096,11.937713865678878,0.07243976726398602,0.037046305159411305,0.021248383,0.044931337,9.96
healthy,96f48215-18a5-4fd5-8bc9-82ef92695298.webm,-451.13763,191.60431,38.414116,55.564316,-13.162759,27.49883,3.6089153,14.634827,-18.706903,28.216969,14.577565,22.97132,-12.400996,19.348469,0.5685937,7.4296904,-4.9024763,9.934978,-3.9969704,14.050721,1.2344455,5.1642284,-3.0773807,6.360266,2.7134216,6.215078,0.31648254,0.35161543,1494.9606860386093,1475.8678773660008,3053.198929028133,2909.825568889028,1277.6979191751916,1183.2991131566537,15.97092697465959,12.441758124861162,0.08242961756713554,0.09268160760485789,0.029690348,0.06666577,9.06
healthy,8b1cc968-8668-40f6-b395-368c4176dd86.webm,-414.45868,181.86833,78.63068,59.564854,-42.907337,49.763912,36.1972,35.886177,-11.13958,28.367563,-0.97335654,17.048185,10.462385,14.570173,-7.3099413,15.421609,-5.4134765,13.2134695,-1.8701905,14.541926,-2.4950159,9.525034,-6.0623126,10.569801,-0.15420723,9.063351,0.49737594,0.29140177,2206.712475272821,671.3680121065522,3918.6040425472124,1249.9250189105865,1688.8077568498438,554.3179212118413,20.433052782532755,11.939543897950085,0.2021648306354916,0.08903762567594987,0.031513095,0.05256314,9.66
healthy,193b54fb-c560-4adc-b4fb-fa882021ce2c.webm,-536.47174,103.17588,46.123848,60.67043,13.914547,21.494013,6.4077277,14.798698,-1.170186,14.502852,6.255664,16.341187,-0.6263646,12.192605,-3.0857425,10.036183,-4.1552596,9.433752,-1.7723131,8.746238,-3.2382784,9.556906,-0.19688666,7.5956492,3.371674,8.420115,0.47196832,0.32746518,1975.9385444940106,1084.9413990153453,3937.090581441097,2242.1784505791147,2075.8503288992492,617.7798840313852,19.023955759726242,11.690933889924535,0.08874775179856115,0.07630203461634091,0.009832524,0.02444143,9.66
healthy,b00956dc-29e2-4ff4-b289-4def00de46ae.webm,-483.39713,132.47475,15.456935,38.931175,-11.788072,28.439503,8.307101,24.742714,-2.9925742,11.337697,-1.7683935,6.951828,-6.514003,14.562518,-3.139675,7.256102,-0.9684796,8.583368,-1.7281789,7.3856244,0.7648026,4.900082,-4.311912,11.4693365,-0.3073708,3.696221,0.54817015,0.27444825,3203.8698678346905,564.5282134521982,5829.959671585648,1016.2329949758335,2384.0835411179783,450.16752063985,18.250493799872544,10.673119971924635,0.22212577160493827,0.06577124058661167,0.017713245,0.056281094,5.64
healthy,641a25a8-413c-4a45-b74f-a46edc276724.webm,-416.18628,180.31818,48.283855,53.08844,-9.859294,44.648,18.60185,23.357021,-21.81375,28.892593,12.45104,27.317429,-18.957214,24.281364,-2.2377615,12.44284,-15.048914,14.817139,-8.5845785,9.09287,-1.305667,10.194107,-8.651452,9.27447,-3.866587,8.502092,0.4548532,0.3037045,2921.238666175301,1049.7912241774902,5280.816552473262,1750.143442976584,2076.1673058873084,477.25753802447986,21.71319103944144,15.268810040658222,0.23876692012032086,0.12403134770958009,0.035349492,0.06884056,4.32
healthy,20ec0719-7d3c-4dcc-9583-5bd689adeba1.webm,-408.82257,158.04631,31.69399,47.34649,-16.758131,34.227318,7.7496943,18.936913,-6.6689672,17.13587,7.3130064,13.808379,-6.2245803,14.27639,-1.1601763,7.3978386,-9.23256,16.902678,-3.520649,6.8772264,-3.555683,7.0659103,-7.9743814,11.864223,-1.80998,6.954865,0.5258684,0.28501904,2460.864239346381,866.6189332663743,4465.265192751024,1465.8435744212677,1961.188107822825,477.3494390956014,20.01678500138318,12.642764187365211,0.1897401474677986,0.09363360317044148,0.033627864,0.07653695,9.9
healthy,027887b8-1da6-477a-be4c-0f11958f1eac.webm,-421.28052,196.59094,45.782814,59.083675,-22.749468,33.359272,7.560697,17.942114,-21.983753,29.78852,11.281879,20.782417,-9.407735,15.437314,-3.1326587,8.709086,-12.34303,16.54607,-8.334099,11.203465,-2.3139825,8.001622,-6.3384023,9.481564,-1.6365689,6.0611644,0.44887254,0.33556893,2339.90473653505,1324.727039125547,4420.940091824645,2407.9669642992053,1881.025103138288,883.2380071947501,17.710584035017803,13.241431820171135,0.21900686833530805,0.2181442453584023,0.037138753,0.06421597,9.78
healthy,8ff466b5-8b08-4828-9b8c-0565162e5e3d.webm,-277.41113,160.6586,113.26979,59.00085,4.3498726,41.331448,14.731298,21.171,-11.374743,28.595123,8.927837,16.195637,-16.770144,19.684526,-11.4700985,14.967822,-15.007701,13.713175,-10.164148,12.496337,-5.878136,9.555896,-11.587067,11.077461,-1.4338223,11.679715,0.40632942,0.30769396,1273.6865868841576,632.388812082462,2448.4400390625,1578.7955744873407,1407.9248137211787,489.3897065741506,21.44630285361331,13.586172254949695,0.07447135416666667,0.046047365027566865,0.12333779,0.16136836,8.7
